0 3.904128e+02 5.142111e+00 3.955549e+02 1.439111e+00 
20 3.801038e+02 3.397285e+01 4.140766e+02 2.958420e+00 
30 3.583077e+02 2.395941e+01 3.822671e+02 1.772257e+00 
30 3.583077e+02 2.395941e+01 3.822671e+02 1.772257e+00 
40 3.389672e+02 1.147117e+02 4.536790e+02 4.843887e+00 
50 2.976798e+02 8.376533e+01 3.814451e+02 3.365421e+00 
60 2.558131e+02 1.143341e+02 3.701472e+02 3.685232e+00 
70 2.144831e+02 2.653371e+02 4.798203e+02 7.519345e+00 
70 2.144831e+02 2.653371e+02 4.798203e+02 7.519345e+00 
80 2.044984e+02 2.089073e+02 4.134057e+02 5.844720e+00 
90 2.065169e+02 1.915456e+02 3.980625e+02 5.671461e+00 
90 2.065169e+02 1.915456e+02 3.980625e+02 5.671461e+00 
100 2.111593e+02 3.157708e+02 5.269301e+02 8.623039e+00 
110 2.219925e+02 5.674858e+01 2.787411e+02 2.110149e+00 
120 2.338130e+02 3.730088e+01 2.711139e+02 1.672360e+00 
130 2.418194e+02 1.904077e+02 4.322271e+02 6.293499e+00 
140 2.445656e+02 7.345805e+01 3.180236e+02 2.665422e+00 
130 2.445656e+02 7.345805e+01 3.180236e+02 2.665422e+00 
150 2.441059e+02 9.577046e+01 3.398763e+02 3.436397e+00 
160 2.443881e+02 5.192309e+02 7.636190e+02 1.561444e+01 
160 2.561936e+02 9.957313e+00 2.661510e+02 8.308235e-01 
180 2.640032e+02 2.091343e+02 4.731374e+02 6.748224e+00 
190 2.707232e+02 8.857571e+01 3.592990e+02 3.283154e+00 
195 2.707232e+02 8.857571e+01 3.592990e+02 3.283154e+00 
200 2.792888e+02 4.046264e+02 6.839152e+02 1.250307e+01 
200 2.874343e+02 4.840125e+01 3.358356e+02 2.141154e+00 
220 2.903219e+02 8.028740e+01 3.706093e+02 3.018921e+00 
220 2.906497e+02 1.751833e+02 4.658330e+02 5.940583e+00 
230 2.915641e+02 1.208152e+02 4.123793e+02 4.251846e+00 
240 2.978900e+02 3.495997e+02 6.474897e+02 1.075692e+01 
240 2.978900e+02 3.495997e+02 6.474897e+02 1.075692e+01 
250 3.099616e+02 1.072137e+02 4.171753e+02 3.994109e+00 
250 3.099616e+02 1.072137e+02 4.171753e+02 3.994109e+00 
260 3.147122e+02 3.291215e+02 6.438337e+02 1.037736e+01 
260 3.147122e+02 3.291215e+02 6.438337e+02 1.037736e+01 
270 3.261770e+02 1.504649e+02 4.766419e+02 5.355847e+00 
270 3.261770e+02 1.504649e+02 4.766419e+02 5.355847e+00 
280 3.281290e+02 2.210490e+02 5.491780e+02 7.185489e+00 
290 3.275481e+02 1.421571e+02 4.697052e+02 4.933170e+00 
240 3.171685e+02 2.956714e+02 6.128398e+02 9.160234e+00 
300 3.171685e+02 2.956714e+02 6.128398e+02 9.160234e+00 
310 3.155682e+02 1.695156e+02 4.850839e+02 5.516826e+00 
310 3.155682e+02 1.695156e+02 4.850839e+02 5.516826e+00 
320 3.139582e+02 2.561847e+02 5.701429e+02 7.737625e+00 
330 3.134719e+02 1.916313e+02 5.051032e+02 6.178392e+00 
330 3.134719e+02 1.916313e+02 5.051032e+02 6.178392e+00 
340 3.147515e+02 2.761761e+02 5.909276e+02 8.233788e+00 
350 3.162583e+02 1.385033e+02 4.547616e+02 4.724157e+00 
360 3.128799e+02 2.254403e+02 5.383201e+02 6.930711e+00 
370 3.184756e+02 1.713391e+02 4.898147e+02 5.471963e+00 
300 3.208718e+02 7.949431e+01 4.003661e+02 2.824523e+00 
390 3.200091e+02 2.962294e+02 6.162385e+02 8.859340e+00 
390 3.235353e+02 9.030601e+01 4.138413e+02 3.291661e+00 
410 3.329251e+02 1.475824e+02 4.805076e+02 4.921544e+00 
410 3.329251e+02 1.475824e+02 4.805076e+02 4.921544e+00 
430 3.542517e+02 3.142182e+02 6.684698e+02 9.542979e+00 
440 3.684861e+02 1.971835e+02 5.656696e+02 6.247148e+00 
430 3.689336e+02 9.401587e+00 3.783352e+02 1.019010e+00 
430 3.689336e+02 9.401587e+00 3.783352e+02 1.019010e+00 
460 3.678483e+02 1.517699e+02 5.196183e+02 4.790259e+00 
470 3.619611e+02 8.932460e+00 3.708935e+02 1.007653e+00 
480 3.579779e+02 2.208186e+02 5.787965e+02 6.531590e+00 
480 3.579779e+02 2.208186e+02 5.787965e+02 6.531590e+00 
490 3.639882e+02 1.754543e+02 5.394425e+02 5.385986e+00 
490 3.639882e+02 1.754543e+02 5.394425e+02 5.385986e+00 
500 3.765705e+02 1.985662e+02 5.751367e+02 6.035558e+00 
510 3.855919e+02 6.004881e-01 3.861924e+02 7.904862e-01 
520 4.017610e+02 2.793691e+02 6.811301e+02 8.288020e+00 
530 4.188180e+02 1.621589e+02 5.809769e+02 5.519155e+00 
520 4.188180e+02 1.621589e+02 5.809769e+02 5.519155e+00 
540 4.165595e+02 2.256219e+02 6.421814e+02 6.851585e+00 
530 4.165595e+02 2.256219e+02 6.421814e+02 6.851585e+00 
550 4.121743e+02 9.269985e+01 5.048741e+02 3.175043e+00 
560 3.991277e+02 3.459198e+02 7.450475e+02 9.732467e+00 
560 3.991277e+02 3.459198e+02 7.450475e+02 9.732467e+00 
570 4.195143e+02 2.909651e+02 7.104794e+02 8.599459e+00 
570 4.195143e+02 2.909651e+02 7.104794e+02 8.599459e+00 
590 4.335059e+02 1.280479e+02 5.615538e+02 4.444948e+00 
600 4.253150e+02 1.965334e+02 6.218484e+02 5.818401e+00 
610 4.298175e+02 3.136489e+02 7.434663e+02 9.096945e+00 
610 4.298175e+02 3.136489e+02 7.434663e+02 9.096945e+00 
610 4.298175e+02 3.136489e+02 7.434663e+02 9.096945e+00 
630 4.326791e+02 2.149659e+02 6.476450e+02 6.415996e+00 
640 4.229443e+02 8.410752e+00 4.313551e+02 1.050595e+00 
650 4.251227e+02 3.701243e+02 7.952470e+02 1.022977e+01 
660 4.370175e+02 4.117032e+01 4.781879e+02 1.937052e+00 
670 4.364786e+02 1.004234e+02 5.369020e+02 3.357548e+00 
680 4.244728e+02 2.014339e+02 6.259067e+02 5.855316e+00 
690 4.207506e+02 6.419748e+02 1.062725e+03 1.482423e+01 
700 4.852567e+02 3.693592e+02 8.546159e+02 9.845122e+00 
700 5.354716e+02 4.574011e+02 9.928727e+02 1.210910e+01 
690 5.843287e+02 6.659213e+02 1.250250e+03 1.729164e+01 
720 5.843287e+02 6.659213e+02 1.250250e+03 1.729164e+01 
725 5.843287e+02 6.659213e+02 1.250250e+03 1.729164e+01 
740 6.352414e+02 9.017650e+01 7.254179e+02 3.662031e+00 
750 6.061029e+02 5.658645e+02 1.171967e+03 1.378665e+01 
750 6.061029e+02 5.658645e+02 1.171967e+03 1.378665e+01 
760 6.662824e+02 4.669429e+02 1.133225e+03 1.188218e+01 
770 7.576024e+02 7.608504e+02 1.518453e+03 1.938363e+01 
770 7.576024e+02 7.608504e+02 1.518453e+03 1.938363e+01 
770 7.576024e+02 7.608504e+02 1.518453e+03 1.938363e+01 
790 8.949427e+02 6.565274e+01 9.605955e+02 3.444138e+00 
770 8.878854e+02 2.144770e+02 1.102362e+03 6.969001e+00 
805 8.878854e+02 2.144770e+02 1.102362e+03 6.969001e+00 
810 8.673082e+02 2.190536e+02 1.086362e+03 6.793735e+00 
820 8.250273e+02 2.798669e+02 1.104894e+03 7.643651e+00 
830 8.535740e+02 4.859764e+02 1.339550e+03 1.215377e+01 
840 8.772725e+02 5.052061e+02 1.382479e+03 1.233021e+01 
850 8.963229e+02 3.466013e+01 9.309830e+02 2.597421e+00 
830 8.864299e+02 2.973466e+02 1.183776e+03 8.416120e+00 
870 1.209688e+03 2.399149e+02 1.449603e+03 7.445287e+00 
880 1.187631e+03 1.429013e+02 1.330532e+03 5.710104e+00 
890 1.081770e+03 6.403172e+01 1.145802e+03 3.565303e+00 
900 1.814259e+03 1.081611e+03 2.895870e+03 2.336490e+01 
910 2.779707e+04 2.488471e+03 3.028554e+04 9.978740e+01 
920 2.204391e+07 9.397370e+04 2.213788e+07 4.522647e+04 
925 1.882504e+13 1.775199e+07 1.882506e+13 3.765030e+10 
940 1.801321e+18 1.014575e+04 1.801321e+18 3.602641e+15 
940 1.801321e+18 1.014575e+04 1.801321e+18 3.602641e+15 
940 1.801321e+18 1.014575e+04 1.801321e+18 3.602641e+15 
960 1.943804e+18 3.058043e+09 1.943804e+18 3.887608e+15 
970 4.522747e+35 8.543112e+06 4.522747e+35 9.045495e+32 
980 4.522747e+35 7.570671e+12 4.522747e+35 9.045495e+32 
980 4.522747e+35 7.570671e+12 4.522747e+35 9.045495e+32 
990 4.522747e+35 1.203754e+07 4.522747e+35 9.045495e+32 
1000 4.522747e+35 1.350227e+07 4.522747e+35 9.045495e+32 
1010 4.522747e+35 9.125328e+12 4.522747e+35 9.045495e+32 
1020 4.522747e+35 3.875980e+09 4.522747e+35 9.045495e+32 
1020 4.522747e+35 3.875980e+09 4.522747e+35 9.045495e+32 
1030 4.522747e+35 7.410487e+10 4.522747e+35 9.045495e+32 
1040 4.522747e+35 3.328976e+13 4.522747e+35 9.045495e+32 
1040 4.522747e+35 3.328976e+13 4.522747e+35 9.045495e+32 
1040 4.522747e+35 3.328976e+13 4.522747e+35 9.045495e+32 
1060 4.522748e+35 1.763595e+14 4.522748e+35 9.045495e+32 
1060 4.522748e+35 1.903647e+05 4.522748e+35 9.045496e+32 
1080 4.522748e+35 3.557339e+10 4.522748e+35 9.045496e+32 
1090 4.522748e+35 7.415937e+08 4.522748e+35 9.045496e+32 
1100 4.523912e+35 2.992586e+04 4.523912e+35 9.047825e+32 
1110 4.523912e+35 3.255009e+09 4.523912e+35 9.047825e+32 
1110 4.523912e+35 3.255009e+09 4.523912e+35 9.047825e+32 
1110 4.523912e+35 3.255009e+09 4.523912e+35 9.047825e+32 
1110 4.523912e+35 3.255009e+09 4.523912e+35 9.047825e+32 
1110 4.523912e+35 3.255009e+09 4.523912e+35 9.047825e+32 
1140 4.523912e+35 3.281203e+06 4.523912e+35 9.047825e+32 
1150 4.523912e+35 8.199120e+07 4.523912e+35 9.047825e+32 
1160 4.523912e+35 6.278063e+05 4.523912e+35 9.047825e+32 
1170 4.523912e+35 5.498416e+07 4.523912e+35 9.047825e+32 
1170 4.523912e+35 5.500455e+07 4.523912e+35 9.047825e+32 
1170 4.523912e+35 5.500455e+07 4.523912e+35 9.047825e+32 
1175 4.523912e+35 1.379864e+06 4.523912e+35 9.047825e+32 
1200 4.523912e+35 3.393126e+05 4.523912e+35 9.047825e+32 
1200 4.523912e+35 3.393126e+05 4.523912e+35 9.047825e+32 
1210 4.523912e+35 2.417257e+06 4.523912e+35 9.047825e+32 
1210 4.523912e+35 2.417257e+06 4.523912e+35 9.047825e+32 
1210 4.523912e+35 2.417257e+06 4.523912e+35 9.047825e+32 
1210 4.523912e+35 2.417257e+06 4.523912e+35 9.047825e+32 
1210 4.523912e+35 2.417257e+06 4.523912e+35 9.047825e+32 
1240 9.657547e+35 3.114308e+17 9.657547e+35 1.931509e+33 
1240 9.657547e+35 3.114308e+17 9.657547e+35 1.931509e+33 
1240 1.365037e+36 1.283785e+04 1.365037e+36 2.730075e+33 
1250 1.365037e+36 1.283785e+04 1.365037e+36 2.730075e+33 
1260 1.365037e+36 3.013262e+04 1.365037e+36 2.730075e+33 
1260 1.365037e+36 3.020957e+04 1.365037e+36 2.730075e+33 
1280 1.365037e+36 1.670400e+02 1.365037e+36 2.730075e+33 
1280 1.365037e+36 1.670400e+02 1.365037e+36 2.730075e+33 
1290 1.365037e+36 1.670400e+02 1.365037e+36 2.730075e+33 
1300 1.365037e+36 1.849287e+06 1.365037e+36 2.730075e+33 
1300 1.365037e+36 1.849287e+06 1.365037e+36 2.730075e+33 
1300 1.365037e+36 1.849287e+06 1.365037e+36 2.730075e+33 
1320 1.365037e+36 2.709883e+08 1.365037e+36 2.730075e+33 
1330 1.365037e+36 0.000000e+00 1.365037e+36 2.730075e+33 
1340 1.365037e+36 5.665282e+05 1.365037e+36 2.730075e+33 
1350 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1360 1.365041e+36 3.484893e+02 1.365041e+36 2.730083e+33 
1370 1.365041e+36 1.519373e+04 1.365041e+36 2.730083e+33 
1370 1.365041e+36 1.519373e+04 1.365041e+36 2.730083e+33 
1380 1.365041e+36 5.945951e+03 1.365041e+36 2.730083e+33 
1380 1.365041e+36 5.945951e+03 1.365041e+36 2.730083e+33 
1390 1.365041e+36 5.015974e+00 1.365041e+36 2.730083e+33 
1390 1.365041e+36 5.015974e+00 1.365041e+36 2.730083e+33 
1380 1.365041e+36 5.015974e+00 1.365041e+36 2.730083e+33 
1380 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1420 1.365041e+36 1.080873e+04 1.365041e+36 2.730083e+33 
1430 1.365041e+36 3.247401e+02 1.365041e+36 2.730083e+33 
1440 1.365041e+36 1.234113e-02 1.365041e+36 2.730083e+33 
1450 1.365041e+36 1.449509e+03 1.365041e+36 2.730083e+33 
1450 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1450 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1380 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1480 1.365041e+36 1.593284e+06 1.365041e+36 2.730083e+33 
1480 1.365041e+36 1.593284e+06 1.365041e+36 2.730083e+33 
1480 1.365041e+36 1.593284e+06 1.365041e+36 2.730083e+33 
1500 1.365041e+36 3.823794e+00 1.365041e+36 2.730083e+33 
1480 1.365041e+36 3.823794e+00 1.365041e+36 2.730083e+33 
1505 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1510 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1520 1.365041e+36 1.103655e+02 1.365041e+36 2.730083e+33 
1520 1.365041e+36 1.605870e+05 1.365041e+36 2.730083e+33 
1540 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1540 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1550 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1550 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1560 1.365041e+36 1.009962e-01 1.365041e+36 2.730083e+33 
1570 1.365041e+36 1.578108e+00 1.365041e+36 2.730083e+33 
1570 1.365041e+36 1.578108e+00 1.365041e+36 2.730083e+33 
1580 1.365041e+36 6.131348e+05 1.365041e+36 2.730083e+33 
1580 1.365041e+36 1.291987e+00 1.365041e+36 2.730083e+33 
1600 1.365041e+36 1.681044e+04 1.365041e+36 2.730083e+33 
1600 1.365041e+36 1.681044e+04 1.365041e+36 2.730083e+33 
1600 1.365041e+36 1.681044e+04 1.365041e+36 2.730083e+33 
1610 1.365041e+36 7.980468e+02 1.365041e+36 2.730083e+33 
1620 1.365041e+36 1.075910e+04 1.365041e+36 2.730083e+33 
1620 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1630 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1650 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1670 1.365041e+36 2.042951e+07 1.365041e+36 2.730083e+33 
1670 1.365041e+36 2.042951e+07 1.365041e+36 2.730083e+33 
1670 1.365041e+36 2.042951e+07 1.365041e+36 2.730083e+33 
1680 1.365041e+36 2.798868e+07 1.365041e+36 2.730083e+33 
1680 1.365041e+36 2.798868e+07 1.365041e+36 2.730083e+33 
1690 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1700 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1700 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1680 1.365041e+36 5.958256e+00 1.365041e+36 2.730083e+33 
1710 1.365041e+36 5.958256e+00 1.365041e+36 2.730083e+33 
1700 1.365041e+36 5.958256e+00 1.365041e+36 2.730083e+33 
1730 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1740 1.365041e+36 6.135963e+05 1.365041e+36 2.730083e+33 
1740 1.365041e+36 6.135963e+05 1.365041e+36 2.730083e+33 
1750 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1740 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1760 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1760 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1760 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1780 1.365041e+36 3.220123e+01 1.365041e+36 2.730083e+33 
1780 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1790 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1800 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1800 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1800 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1820 1.365041e+36 1.251235e+00 1.365041e+36 2.730083e+33 
1820 1.365041e+36 1.785779e+02 1.365041e+36 2.730083e+33 
1830 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1840 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1860 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1870 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1860 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1880 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1890 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1900 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1890 1.365041e+36 4.044974e+02 1.365041e+36 2.730083e+33 
1900 1.365041e+36 4.044974e+02 1.365041e+36 2.730083e+33 
1910 1.365041e+36 4.658260e-01 1.365041e+36 2.730083e+33 
1930 1.365041e+36 4.658260e-01 1.365041e+36 2.730083e+33 
1935 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1950 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1960 1.365041e+36 2.292631e+00 1.365041e+36 2.730083e+33 
1970 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1970 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1980 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
1990 1.365041e+36 1.800085e+10 1.365041e+36 2.730083e+33 
2000 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2010 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2000 1.365041e+36 2.261170e+04 1.365041e+36 2.730083e+33 
2030 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2040 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2050 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2060 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2065 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2070 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2070 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2080 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2090 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2100 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2105 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2110 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2120 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2120 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2130 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2130 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2140 1.365041e+36 2.510869e+07 1.365041e+36 2.730083e+33 
2140 1.365041e+36 2.510869e+07 1.365041e+36 2.730083e+33 
2140 1.365041e+36 2.510869e+07 1.365041e+36 2.730083e+33 
2140 1.365041e+36 2.510869e+07 1.365041e+36 2.730083e+33 
2160 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2160 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2170 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2180 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2140 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2190 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2200 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2210 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2210 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2220 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2220 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2230 1.365041e+36 1.085434e-01 1.365041e+36 2.730083e+33 
2230 1.365041e+36 1.085434e-01 1.365041e+36 2.730083e+33 
2240 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2240 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2250 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2260 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2270 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2270 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2280 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2280 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2290 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2290 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2300 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2300 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2320 1.365041e+36 1.273971e+02 1.365041e+36 2.730083e+33 
2320 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2340 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2350 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2350 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2360 1.365041e+36 3.100693e+00 1.365041e+36 2.730083e+33 
2360 1.365041e+36 3.100693e+00 1.365041e+36 2.730083e+33 
2370 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2370 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2380 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2380 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2390 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2390 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2400 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2410 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2410 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2420 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2420 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2430 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2430 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2440 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2440 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2450 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2450 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2460 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2460 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2470 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2470 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2475 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2470 1.365041e+36 2.896041e+02 1.365041e+36 2.730083e+33 
2490 1.365041e+36 2.896041e+02 1.365041e+36 2.730083e+33 
2510 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2520 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2525 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2530 1.365041e+36 1.523332e-01 1.365041e+36 2.730083e+33 
2530 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2550 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2560 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2560 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2560 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2575 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2580 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2590 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2590 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2610 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2610 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2620 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2560 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2630 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2640 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2640 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2620 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2670 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
2680 1.365041e+36 0.000000e+00 1.365041e+36 2.730083e+33 
