1.819154e+06 9.426690e+00
7.223843e+06 -1.272088e+06
7.561085e+09 9.772369e+10
1.794132e+12 1.977927e+12
-1.354954e+12 -1.853059e+12
-4.930139e+09 -9.471022e+08
1.404953e+07 -5.030978e+07
-6.335036e+06 -5.200776e+06
-2.091440e+06 -1.381084e+07
-4.611046e+06 7.849909e+00
6.677132e+05 -1.461968e+06
-3.100209e+07 8.252165e+07
4.238444e+09 -5.510238e+10
4.530225e+09 -1.332828e+09
-4.564514e+10 -9.885264e+09
4.535215e+09 2.172992e+09
-1.209764e+06 3.918278e+07
-6.086708e+06 -2.114276e+06
1.752464e+07 2.165204e+00
-2.171629e+08 2.124144e+08
-1.976069e+06 -3.963421e+06
-3.489726e+09 1.305055e+09
1.312743e+09 4.251975e+10
-6.239103e+10 -1.319030e+10
-4.786984e+07 9.365642e+07
-1.246010e+07 1.233569e+06
6.787821e+05 -1.277428e+05
7.935808e+07 -6.196790e+07
-1.989195e+13 -5.403124e+12
-4.327309e-01 -3.233443e+06
3.899061e+07 -1.760779e+07
-1.191914e+08 2.332597e+07
-2.937973e+10 -8.831583e+09
-2.877147e+09 -1.644931e+09
-3.670549e+07 -5.225662e+06
8.276025e+10 -5.194090e+10
2.861774e+14 5.453934e+14
7.000300e+05 1.304529e+06
4.565696e+10 9.887794e+09
1.537761e+08 1.238058e+08
8.764075e+10 -9.835966e+09
1.929486e+06 3.956849e+06
5.077755e-01 -1.863011e+06
-1.727729e+10 -1.200298e+10
1.311487e+07 9.511340e+07
1.933090e+06 -1.834097e+06
-2.541106e+12 3.540768e+12
1.211372e+06 -9.236539e+05
1.192496e+08 -2.343019e+07
-1.841066e+09 -1.828854e+09
6.155427e+08 -1.061965e+08
2.771957e+07 1.659426e+07
-4.455829e+00 -1.415816e+06
1.408684e+07 -1.583969e+06
3.106095e+13 1.130571e+13
3.488366e+09 -1.305937e+09
-4.002189e+11 6.970528e+10
5.090235e+08 1.291154e+08
3.664782e+06 9.528496e+06
-4.108680e+07 -1.236995e+08
-1.737878e+13 -2.334655e+13
-7.783600e+11 1.455082e+11
5.886799e+07 -1.179530e+08
1.831060e+08 2.033198e+08
-3.546891e+15 5.068712e+15
-3.273373e+08 1.071414e+08
1.963098e+07 -3.991471e+07
-1.247140e+12 -1.882312e+11
-8.152981e+09 -6.969780e+09
6.300843e+09 -8.848357e+08
4.593594e+06 7.729300e+00
-1.205905e+10 -1.341958e+10
1.989480e+13 5.403317e+12
1.745067e+09 4.344331e+08
1.024391e+05 5.934557e+00
-8.714266e+10 -2.879353e+10
-2.941107e+11 -4.600628e+12
-2.936920e+09 -5.719080e+09
-3.254303e+06 3.364395e+06
-4.239632e+08 -1.336380e+08
-4.849371e+09 -1.987116e+10
1.738003e+13 2.334822e+13
-4.804205e+09 3.129092e+09
4.793995e+07 -9.373425e+07
-6.354218e+08 4.639590e+08
-2.465620e+08 -1.228067e+07
-7.662249e-01 -1.582200e+07
1.355183e+12 1.853147e+12
-1.913532e+06 5.876153e+00
-1.524430e+05 8.052069e+00
-5.890472e+07 1.176882e+08
1.205845e+10 1.342023e+10
-2.250874e+09 -1.496322e+09
3.898211e+17 -6.347417e+17
2.938896e+10 8.835715e+09
8.988551e+00 -3.162608e+06
8.798905e+08 1.493402e+09
2.339600e+06 -3.067837e+06
-8.591588e+04 -2.224358e+06
-1.586948e+10 1.033737e+10
-1.311224e+09 -4.253136e+10
1.310088e+12 -1.262929e+12
-1.456916e+09 -1.082765e+09
-6.400179e+11 9.670328e+11
6.803520e+04 1.994606e+06
2.143177e+07 1.314030e+08
6.400485e+11 -9.669289e+11
8.138974e+05 1.039538e+01
3.019458e+14 -1.552182e+14
-8.276426e+10 5.194100e+10
2.212354e+11 1.245723e+12
4.164529e+07 6.856042e+00
-3.402314e+08 3.265688e+08
-6.301325e+09 8.851569e+08
1.340064e+13 -4.813086e+12
-1.744630e+09 -4.353017e+08
-2.804040e+06 8.387015e+05
3.548670e+15 -5.070164e+15
1.881254e+06 3.570240e+06
-5.923720e+10 -1.718203e+10
-3.898676e+17 6.347720e+17
-5.971671e+08 3.679033e+08
1.738144e+13 -5.617318e+12
4.804129e+09 -3.128965e+09
-1.735755e+08 6.489312e+08
6.101137e+11 -6.015369e+11
1.547080e+08 2.897673e+08
2.366999e+10 3.636587e+10
-6.181605e+06 1.068010e+07
5.484357e+08 -5.903933e+08
-3.139040e+06 -1.501542e+07
3.171120e+06 1.498604e+07
-7.067264e+00 -1.558836e+07
-1.905880e+11 3.820193e+11
-9.348181e+07 2.845885e+07
-1.531823e+08 -1.217369e+08
-2.123765e+07 -3.466091e+07
1.300721e+00 1.400616e+07
2.976558e+09 5.727665e+09
-7.854949e+07 2.116463e+08
2.308683e+15 -1.093166e+16
1.321284e+07 -6.716484e+06
-3.716984e+06 -1.508102e+07
5.954099e+08 -3.677181e+08
-1.201909e+06 -3.858652e+06
-4.967842e+16 -1.848131e+17
-7.849219e+05 5.549093e+00
7.893591e+07 -6.359849e+06
-1.188842e+09 -1.142726e+08
-6.062199e+06 -9.788756e+05
-5.484806e+08 5.903883e+08
-5.215137e+06 -5.965639e+06
-1.149616e+08 1.288704e+08
-3.326079e+11 -6.469412e+10
-8.086855e+10 2.962929e+11
-6.596738e+00 8.276704e+05
-4.896361e+12 -1.546772e+11
1.477696e+08 -5.483505e+07
5.660436e+13 -9.804829e+13
1.105521e+01 -3.704756e+07
5.449705e+06 -6.755538e+06
-2.321423e+05 -1.965797e+06
4.553943e+08 -1.049157e+08
3.516744e+05 1.971313e+06
1.185546e+06 3.819590e+06
-8.761137e+10 9.833835e+09
-7.116979e+06 -2.008646e+05
-2.212006e+11 -1.245529e+12
1.467902e+10 2.955808e+10
-2.374997e+11 -5.325035e+11
-7.926287e+15 3.259704e+14
3.607795e+06 1.559848e+07
1.149206e+08 -1.288769e+08
1.277628e+06 1.410456e+07
8.086266e+10 -2.962822e+11
-2.864685e+08 -2.707253e+08
1.320106e+14 4.347455e+13
4.247573e+08 1.336787e+08
3.466181e+09 -6.028985e+08
7.858958e+07 -2.116387e+08
1.188813e+09 1.145669e+08
2.875833e+08 -2.433013e+08
1.840989e+09 1.828670e+09
-2.109447e+08 3.682833e+08
5.825938e+08 1.063082e+09
-6.610541e+06 -3.047822e+06
4.146793e+07 5.954934e+06
-5.660706e+13 9.805648e+13
-4.143032e+07 -5.773716e+06
-6.445459e+06 -1.046023e+07
7.926949e+15 -3.260366e+14
-3.954978e+07 9.142288e+05
2.059959e+11 -4.586745e+10
-1.310085e+12 1.263005e+12
-2.044379e+07 7.446486e+07
-2.060517e+11 4.587595e+10
2.864649e+08 2.707338e+08
2.307159e+07 3.557544e+07
-5.373330e+05 -1.525729e+07
7.110022e+00 2.799157e+06
2.243149e+06 -2.885446e+06
4.146628e+08 1.402052e+08
3.326004e+11 6.468467e+10
-3.268362e+06 5.110316e+06
2.251587e+09 1.496745e+09
2.540714e+12 -3.540303e+12
-4.549179e+08 1.057292e+08
2.462815e+08 1.126213e+07
-1.467860e+10 -2.955987e+10
1.033161e+21 -8.535167e+20
1.578792e+05 4.199803e+06
4.508795e+00 2.347014e+06
2.165588e+07 -7.728140e+07
6.284711e+13 -4.372453e+13
-1.055800e+01 9.257079e+05
6.352626e+08 -4.637323e+08
-2.841838e+06 -2.796830e+05
1.308819e+07 -8.688089e+05
9.407243e+07 -2.771804e+07
-2.875569e+08 1.616184e+08
8.629728e+06 7.312356e+05
-2.861877e+14 -5.454129e+14
-3.464311e+09 6.047799e+08
2.591180e+07 -9.926345e+07
8.154496e+09 6.972293e+09
-5.602209e+07 1.683946e+06
2.839883e+07 -7.913913e+07
-8.631624e+07 9.960124e+07
-2.308683e+15 1.093088e+16
7.762146e+07 3.713403e+07
1.587038e+09 4.727053e+09
1.905761e+11 -3.820008e+11
-6.284936e+13 4.372296e+13
-3.757023e+10 -1.228570e+10
2.680296e+10 6.683024e+08
-2.680168e+10 -6.682355e+08
8.672150e+07 -9.911499e+07
-4.072067e+07 1.471035e+08
4.968198e+16 1.847976e+17
-3.878398e+06 -9.791885e+06
3.800306e+00 -3.285766e+06
-1.508471e+07 3.617172e+08
7.992627e+08 -4.714204e+07
2.194131e+06 -1.348014e+06
-2.198052e+06 1.357753e+06
-4.536988e+09 -2.173873e+09
5.598027e+07 -2.969980e+06
1.205215e+00 2.102060e+07
-2.635252e+19 -5.549574e+19
3.090501e+07 -2.362473e+07
6.564882e+05 -1.180447e+00
-5.259306e+06 -9.623992e+06
-1.469560e+08 5.490797e+07
6.467143e+06 3.131934e+06
1.685784e+06 -4.117014e+00
-5.086164e+08 -1.290206e+08
-2.017307e+06 -7.214901e+06
4.074264e+07 -1.471726e+08
-2.003097e+07 8.434963e+06
1.963335e+06 5.674528e+06
-2.367357e+10 -3.637139e+10
-1.033358e+21 8.536899e+20
1.286578e+05 7.102704e+00
-2.590077e+07 9.932285e+07
-3.106318e+13 -1.130598e+13
4.387564e+08 -4.236910e+10
-3.809547e+00 -3.268998e+06
-8.152024e+06 -9.438855e+07
-7.564549e+09 -9.778612e+10
-1.587513e+09 -4.728268e+09
1.454959e+09 1.082191e+09
-1.053721e+08 -3.369051e+08
7.082686e+07 1.189228e+08
-5.831472e+08 -1.063977e+09
-1.737313e+06 -7.238885e+00
-9.287834e+00 -2.354375e+06
-3.019963e+14 1.552367e+14
2.047218e+15 2.211549e+16
-6.874769e+06 9.077533e+00
2.877005e+09 1.645271e+09
7.480508e+00 2.816573e+06
-8.027622e+08 3.981675e+07
-3.066468e+07 2.360778e+07
6.919380e+06 -6.505804e+00
-1.894083e+08 1.619889e+08
-6.106969e+11 6.015408e+11
-1.942769e+05 -1.576192e+07
-2.194687e+13 7.925827e+14
-1.996091e+11 9.106584e+11
4.144239e+06 -1.108278e+07
4.351016e+07 6.619335e+06
-7.410726e+07 -1.258876e+08
2.373330e+07 -1.768260e+06
-6.995993e+00 3.147858e+06
-3.871434e+07 -1.120663e+07
5.248630e+06 9.595452e+06
-4.531924e+09 1.333576e+09
-1.794732e+12 -1.978471e+12
4.829175e+07 -1.239860e+07
1.247422e+12 1.882691e+11
1.996650e+07 -8.540247e+06
3.201229e+08 8.307528e+08
-1.809973e+08 -1.918605e+08
-1.124621e+06 -6.199677e+05
-7.842478e+06 1.629286e+06
2.654610e+08 -3.468682e+07
8.962966e+00 1.005130e+06
4.902742e+06 4.268647e+06
6.241728e+10 1.319620e+10
3.921565e+06 5.125751e+06
7.785833e+11 -1.455318e+11
-1.786140e+05 -4.311906e+04
-9.999310e+08 4.329850e+07
7.857639e+08 6.948062e+08
-1.122343e+15 1.011560e+15
-1.550866e+08 -2.894059e+08
-1.205206e+06 -1.144847e+06
3.870954e+07 1.128863e+07
4.802838e+09 1.989568e+10
-7.803605e+05 9.938582e+00
1.279834e+00 2.373941e+06
-1.738642e+13 5.621006e+12
-2.762456e+07 -1.674492e+07
-4.779900e+08 -1.350095e+08
3.941502e+00 1.042448e+07
1.587094e+10 -1.033861e+10
-1.320611e+14 -4.348701e+13
7.973779e+06 9.675820e+06
-3.947341e+06 1.096617e+07
-4.385862e+08 4.236897e+10
2.851289e+08 7.318534e+07
4.799208e+06 -8.870874e+05
2.778208e+06 -7.788925e+05
-3.969591e+07 1.747029e+07
-2.047292e+15 -2.211549e+16
-2.539208e+06 4.441204e+00
4.002512e+11 -6.971719e+10
1.682183e+11 -1.204761e+09
-1.682465e+11 1.204820e+09
8.716228e+10 2.879173e+10
-1.340192e+13 4.813488e+12
4.898466e+12 1.547257e+11
5.924787e+10 1.718482e+10
-2.074620e+07 3.999411e+07
3.757751e+10 1.228484e+10
1.513336e+07 -3.621147e+08
5.407834e+06 -1.076157e+07
-3.184824e+09 -1.928711e+08
6.114743e+05 9.790651e+00
4.930031e+09 9.475488e+08
-7.832208e+07 -3.728590e+07
5.794792e+06 -2.271807e+07
-8.190909e+00 -1.024296e+07
-1.347537e+06 5.475035e+00
2.375792e+11 5.327005e+11
-7.839184e+07 6.326903e+07
-2.315707e+07 2.403346e+06
6.607583e+07 5.467073e+07
-1.164346e+07 5.056271e+07
-3.821671e+10 5.146352e+10
-6.148023e+08 1.048017e+08
