1.813818e+06 7.344654e+00
7.202709e+06 -1.268366e+06
7.538973e+09 9.743784e+10
1.788885e+12 1.972143e+12
-1.350992e+12 -1.847640e+12
-4.915718e+09 -9.443318e+08
1.400845e+07 -5.016249e+07
-6.316497e+06 -5.185559e+06
-2.085323e+06 -1.377045e+07
-4.597559e+06 -4.767927e+00
6.657618e+05 -1.457691e+06
-3.091144e+07 8.228038e+07
4.226050e+09 -5.494125e+10
4.516973e+09 -1.328929e+09
-4.551162e+10 -9.856348e+09
4.521944e+09 2.166633e+09
-1.206222e+06 3.906810e+07
-6.068912e+06 -2.108095e+06
1.747339e+07 1.968234e+00
-2.165278e+08 2.117932e+08
-1.970288e+06 -3.951831e+06
-3.479521e+09 1.301239e+09
1.308904e+09 4.239538e+10
-6.220856e+10 -1.315172e+10
-4.772981e+07 9.338247e+07
-1.242366e+07 1.229962e+06
6.767979e+05 -1.273690e+05
7.912591e+07 -6.178667e+07
-1.983378e+13 -5.387325e+12
-3.924325e+00 -3.223988e+06
3.887653e+07 -1.755628e+07
-1.188428e+08 2.325776e+07
-2.929379e+10 -8.805755e+09
-2.868732e+09 -1.640121e+09
-3.659816e+07 -5.210383e+06
8.251823e+10 -5.178901e+10
2.853405e+14 5.437985e+14
6.979883e+05 1.300714e+06
4.552344e+10 9.858879e+09
1.533264e+08 1.234437e+08
8.738449e+10 -9.807205e+09
1.923847e+06 3.945284e+06
2.015281e+00 -1.857566e+06
-1.722676e+10 -1.196787e+10
1.307652e+07 9.483530e+07
1.927439e+06 -1.828735e+06
-2.533668e+12 3.530403e+12
1.207832e+06 -9.209547e+05
1.189008e+08 -2.336167e+07
-1.835681e+09 -1.823506e+09
6.137418e+08 -1.058858e+08
2.763851e+07 1.654574e+07
1.020188e+01 -1.411680e+06
1.404565e+07 -1.579339e+06
3.097014e+13 1.127265e+13
3.478168e+09 -1.302119e+09
-3.990487e+11 6.950147e+10
5.075351e+08 1.287378e+08
3.654065e+06 9.500623e+06
-4.096667e+07 -1.233378e+08
-1.732795e+13 -2.327827e+13
-7.760836e+11 1.450827e+11
5.869588e+07 -1.176081e+08
1.825689e+08 2.027234e+08
-3.536516e+15 5.053888e+15
-3.263801e+08 1.068282e+08
1.957358e+07 -3.979800e+07
-1.243493e+12 -1.876809e+11
-8.129113e+09 -6.949375e+09
6.282420e+09 -8.822486e+08
4.579998e+06 -4.167648e+00
-1.202336e+10 -1.337987e+10
1.983592e+13 5.387325e+12
1.739891e+09 4.331446e+08
1.021377e+05 -6.263111e+00
-8.688473e+10 -2.870831e+10
-2.932387e+11 -4.586992e+12
-2.928222e+09 -5.702145e+09
-3.244668e+06 3.354434e+06
-4.227050e+08 -1.332414e+08
-4.835008e+09 -1.981231e+10
1.732857e+13 2.327910e+13
-4.789983e+09 3.119830e+09
4.779805e+07 -9.345681e+07
-6.335404e+08 4.625852e+08
-2.458319e+08 -1.224431e+07
8.362882e+00 -1.577516e+07
1.351172e+12 1.847662e+12
-1.907867e+06 -7.707580e+00
-1.519925e+05 6.977710e+00
-5.873036e+07 1.173398e+08
1.202276e+10 1.338051e+10
-2.244209e+09 -1.491892e+09
3.886672e+17 -6.328630e+17
2.930196e+10 8.809558e+09
4.911914e+00 -3.153245e+06
8.772848e+08 1.488979e+09
2.332676e+06 -3.058757e+06
-8.566172e+04 -2.217774e+06
-1.582250e+10 1.030677e+10
-1.307342e+09 -4.240547e+10
1.306211e+12 -1.259191e+12
-1.452603e+09 -1.079560e+09
-6.381230e+11 9.641699e+11
6.783610e+04 1.988703e+06
2.136833e+07 1.310141e+08
6.381536e+11 -9.640661e+11
8.114909e+05 8.512158e+00
3.010516e+14 -1.547585e+14
-8.251926e+10 5.178726e+10
2.205802e+11 1.242033e+12
4.152205e+07 1.097090e+01
-3.392243e+08 3.256023e+08
-6.282676e+09 8.825374e+08
1.336097e+13 -4.798836e+12
-1.739455e+09 -4.340107e+08
-2.795739e+06 8.361981e+05
3.538168e+15 -5.055219e+15
1.875683e+06 3.559664e+06
-5.906187e+10 -1.713117e+10
-3.887138e+17 6.328933e+17
-5.953397e+08 3.667776e+08
1.732999e+13 -5.600684e+12
4.789908e+09 -3.119703e+09
-1.730617e+08 6.470100e+08
6.083079e+11 -5.997565e+11
1.542501e+08 2.889095e+08
2.359992e+10 3.625821e+10
-6.163288e+06 1.064846e+07
5.468123e+08 -5.886457e+08
-3.129753e+06 -1.497099e+07
3.161739e+06 1.494169e+07
-1.928293e+00 -1.554221e+07
-1.900220e+11 3.808849e+11
-9.320505e+07 2.837460e+07
